type,prefix,no,location,moonCycle,origin,artist,description,attributes__category,attributes__gender,no (new),name,gene,moonPhase,image,attributes__trait1,attributes__trait2,attributes__mobility,attributes__intelligence,attributes__ability,attributes__aura,attributes__spirit,attributes__generation
Character,MCFC,102,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71102,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmX7gsJSUGVGfrjdMwcZduoawdqXTb77XH1f3ibgRqUDK2,Humor,Wit,5,5,7,,,3
Character,MCFC,103,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71103,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmZ9FieCJvjYQMcaKU42smXYEvMpr6C3HwWjLU42q9kuTY,Humor,Wit,5,5,5,,,3
Character,MCFC,104,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71104,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmfL8mQF9nPxNtGSQFraipwJrGk4uvstLFsNMT97wSdt46,Humor,Wit,7,6,5,,,3
Character,MCFC,146,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71105,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmWvZMi4QbH14QeUZXvFasWU7thgbEY3foZ4NHhxM4u1ZC,Humor,Wit,5,5,5,,,3
Character,MCFC,105,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71106,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmV8tXjUDjDZJjXhb9SaVtW2yT3ahEUUmPd4V4aQtva6TN,Humor,Wit,7,7,6,,,3
Character,MCFC,106,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71107,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmbqpwuBZ9oBbTQ3UD6dntgJmqLHkHgNRT62oj4cGJ9LB8,Humor,Wit,5,7,7,,,3
Character,MCFC,107,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71108,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmbH4Wb5Lee3ijxsQxvsMwgBTC3fAUte6Ejie9ukjLFUtN,Humor,Wit,6,6,7,,,3
Character,MCFC,108,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71109,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmeqmqW5DHQLRQ717qsdc2Em1sYjZFzR9cKZp8Xic1utCK,Humor,Wit,5,7,5,,,3
Character,MCFC,109,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71110,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmZqcp3VpsaXxAoLZWcDsq9Su2cBkf6xC25zdjMBCrd5mb,Humor,Wit,7,7,7,,,3
Character,MCFC,110,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71111,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmVy1E3TKV14jDaBvpJEiPH2iMNZVfSUJg5NSfgU4n1zLz,Humor,Wit,6,5,7,,,3
Character,MCFC,111,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71112,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmZo6Cukb5Rw7GxUqkhmynBVnt25opJds1koa9fUe1UBKj,Humor,Wit,7,5,5,,,3
Character,MCFC,112,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71113,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmTCubtKhRsCXFjgt9RkR37UBFoxn2B76jEe53111AEDgE,Humor,Wit,6,6,5,,,3
Character,MCFC,113,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71114,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmTm2qPeBWtvD25kDSEG1j3DUYUNVrbtYoszMY2kWuk7E7,Humor,Wit,5,5,7,,,3
Character,MCFC,114,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71115,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmXW3Sup6KGMViLPFc4aSAu4LzseaD8kM7S4paFgo1oKeb,Humor,Wit,7,7,6,,,3
Character,MCFC,115,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71116,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmY5kx7TBC6QYBTN3R5e3yVo64LfoUyjA7vAqGC8JZnr5A,Humor,Wit,7,5,6,,,3
Character,MCFC,116,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71117,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmWq3JeABpy1Znnq4Xew2XH36XycNpiK5ZaotuHh89QrzL,Humor,Wit,7,5,6,,,3
Character,MCFC,117,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71118,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmSNHUj1jxAAjAhhixhWxemuDQydpxy6spMjQCRbgyXSw1,Humor,Wit,6,5,6,,,3
Character,MCFC,118,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71119,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmTnsDWsCrHWusBGsuPH5R7PhUCs1uCxyFDWb9e2GTf4JB,Humor,Wit,7,5,6,,,3
Character,MCFC,119,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71120,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmVg1h4Kvg52qyXGTbZQbYY7CM3vsSmpNw5VGhZ43oZzV3,Humor,Wit,5,6,6,,,3
Character,MCFC,120,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71121,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/Qmf5Zc9xj9my2baRefisaoE9LJrfnALaojjvDUrp2pkc7n,Humor,Wit,7,7,7,,,3
Character,MCFC,121,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71122,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmYcP8UogVJy8SvaMF1FQz67mXjG37WLgZpnUsqLBfJWip,Humor,Wit,7,6,7,,,3
Character,MCFC,122,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71123,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmYV2mYpEMKh9dSawES2pUSesZg1LTk55viF64b9fJUpdF,Humor,Wit,6,7,7,,,3
Character,MCFC,123,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71124,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmT2MSWMaCT7ArPTttuyYXrz6rDnupQLdxxW7TforDwdF2,Humor,Wit,5,6,7,,,3
Character,MCFC,124,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71125,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmPhekvEkagemuqnzjJTJkt5PpVdDyCqEGyzYehChgcEmR,Humor,Wit,7,7,6,,,3
Character,MCFC,125,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71126,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmWxpSYyEEso45wsWWhdjAn859dt3mk8AhGY5xdPD3x6ES,Humor,Wit,5,7,7,,,3
Character,MCFC,126,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71127,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmNuA1eUMXWFUfyhhm6W5uAjUGC9zuGCsQ6pv4Vws8MDcr,Humor,Wit,6,7,7,,,3
Character,MCFC,127,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71128,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/Qmb9475gYLrwB1gAUGMznsnEVLnrbTNwn6uGGwgN16r97S,Humor,Wit,6,6,5,,,3
Character,MCFC,128,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71129,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmTBwnzRtLWa8DC3E4r46YEZJBjaqCWrZCapEpemYpfQ2N,Humor,Wit,7,6,6,,,3
Character,MCFC,129,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71130,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmNWtk2syVQyT9NeDPjPBRgm4mDQ2Yz8a8SfjESiSGtSdr,Humor,Wit,5,5,6,,,3
Character,MCFC,130,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71131,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmWwa6rQ6h6CKQj4JDxR3VjoXWTJJx5WRuTYg4N8xgTyFm,Humor,Wit,6,6,5,,,3
Character,MCFC,131,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71132,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmeK4AE3V78Ha1dcFm1huhpbY4e3Lf82TCTAxiz459DWro,Humor,Wit,7,6,6,,,3
Character,MCFC,132,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71133,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmXHh4p5k2W1RSFTW9q8FnXWN5xdmgdCEwKpizUuf49KsF,Humor,Wit,6,5,7,,,3
Character,MCFC,133,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71134,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmWiZwxhTr6Eo7BQAZipqJjhs97XeT5y1szcXCouUERK4q,Humor,Wit,5,7,5,,,3
Character,MCFC,134,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71135,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmZSAJqYaFNKvPZvumtAigLddyzbhRpVCB2NmxBFhhxBUJ,Humor,Wit,5,6,5,,,3
Character,MCFC,135,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71136,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/Qmd5cNRFfbPdMftkXDbHwXf6vkx8CYzjYCqc62KfQ8ZQ88,Humor,Wit,7,7,7,,,3
Character,MCFC,136,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71137,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmY5qVwb1UUN9AdR97JYbsZ4V817ChbtFGHCqwx9b9F15s,Humor,Wit,5,5,6,,,3
Character,MCFC,137,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71138,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmWJsjyoLtQsdUBRZ1SDnpS3Tgoycj87XH5Hq8inHf8vwD,Humor,Wit,6,7,7,,,3
Character,MCFC,138,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71139,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmWUbDUUrzek8eGAWnep7SYtrmVGduhVaXULjzbkFaDwna,Humor,Wit,5,5,5,,,3
Character,MCFC,139,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71140,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmSkG4Kymr5PFNKGZGAgV1GmDDF53xTq9QcsPTrUCoPCD4,Humor,Wit,7,5,7,,,3
Character,MCFC,140,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71141,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmZFaB3SKJDEKNRAGRKmxJqAWiPDpdDFJQzDraL67fSD2c,Humor,Wit,5,6,5,,,3
Character,MCFC,141,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71142,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmP5b3Pgejxefbv9LQDM5pjHKTLu7GJPQipmVU3UGMkWsD,Humor,Wit,5,6,6,,,3
Character,MCFC,142,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71143,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmXsKcovT3u5S3kUvr5nRbNPa8qp2UGFNfsninrC8D2ZNf,Humor,Wit,6,6,5,,,3
Character,MCFC,143,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71144,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmXqUaqY4GBxL7H86R1xCYFRG4EGmhdn2d69hsErr6BRTz,Humor,Wit,5,6,7,,,3
Character,MCFC,144,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71145,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmcjKXoXR7AETCnWEMc8kToFfNUy7aUiWNhe1tudWaBL8w,Humor,Wit,6,6,5,,,3
Character,MCFC,145,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71146,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/Qmb3deQbJzxaDYfKAqNdsYyXH4vBkyHwtRe8GzodxZffXa,Humor,Wit,6,7,5,,,3
Character,MCFC,147,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71147,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/QmTTfPToCozPs9wRJZUWndwP92nVG79eQmfRWFrvjQjMTo,Humor,Wit,6,7,5,,,3
Character,MCFC,148,Moon,1,Dark Side,GIN,"It may have more muscles, making it one strong frog, but its goofy tongue and personality have not gone anywhere. Fender is still the comedian it was before who’s always looking to share a laugh.",Moon Creature,Female,71148,Fender,Frog,First Quarter,https://ipfs.tothemoon.net/ipfs/Qme21jexUYy8hZjCaA6TjzRevA3YUw1ySmgyLGU4kMuT6e,Humor,Wit,6,6,5,,,3
